NUTS_ID,NUTS_NAME,date,dewpoint_temperature_2m,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m
ITG,Isole,22/04/2019,283.5330367,288.2872003,4.51E-04,-5.128258878,2.238211506
ITI,Centro (IT),22/04/2019,282.1072669,286.7156932,0.012557472,-2.251659314,-0.162882515
ITH,Nord-Est,22/04/2019,279.2896766,283.558135,0.004191165,-1.885011457,-0.119908074
ITC,Nord-Ovest,23/04/2019,280.5617431,281.8012489,0.031563064,-0.994272404,-0.711969214
ITF,Sud,23/04/2019,283.6721988,287.356643,0.001946147,-0.820130147,2.760494938
ITG,Isole,23/04/2019,284.1645029,288.2587218,0.003900782,0.210235795,2.40015326
ITI,Centro (IT),23/04/2019,284.2705202,286.5860924,0.011122919,-1.346208545,2.249886699
ITH,Nord-Est,23/04/2019,281.6757119,282.8471877,0.028432542,-1.730557265,-0.30317829
ITC,Nord-Ovest,24/04/2019,281.1672015,282.5558672,0.019448261,-0.986134029,1.038840854
ITF,Sud,24/04/2019,283.8800422,289.2107672,6.23E-05,-0.520916931,1.308015001
ITG,Isole,24/04/2019,283.7024927,289.5353185,9.03E-04,-0.787096353,-0.056766532
ITI,Centro (IT),24/04/2019,284.0468483,288.1475649,0.001477476,-0.031113788,1.718638002
ITH,Nord-Est,24/04/2019,282.4950576,284.6298395,0.01205065,-0.4274346,1.000128864
ITC,Nord-Ovest,25/04/2019,279.8952679,282.4514192,0.006981042,-0.934429037,0.257245401
ITF,Sud,25/04/2019,284.5533862,290.2698232,2.12E-04,-0.77326946,0.718170139
ITG,Isole,25/04/2019,284.8605855,290.7756918,5.62E-05,-0.739374915,0.128504508
ITI,Centro (IT),25/04/2019,283.7155138,289.8067229,4.56E-04,-0.438415525,0.721868438
ITH,Nord-Est,25/04/2019,282.0789419,284.8894367,0.002828226,-0.758703574,0.474649638
ITC,Nord-Ovest,26/04/2019,279.5163028,282.5908078,0.014538437,-0.196540957,0.644360198
ITF,Sud,26/04/2019,284.9183392,290.2668901,5.46E-04,0.682806303,1.311958052
ITG,Isole,26/04/2019,284.0639083,289.2845068,0.002387322,1.20429311,-0.376276958
ITI,Centro (IT),26/04/2019,283.7136772,287.4604663,0.003476162,0.858101173,1.735166399
ITH,Nord-Est,26/04/2019,281.9549367,284.4904124,0.012137931,0.097249747,0.955848625
ITC,Nord-Ovest,27/04/2019,275.9998496,282.4705718,4.08E-04,0.759707853,0.149513575
ITF,Sud,27/04/2019,281.5344699,286.8763083,8.94E-04,1.55543673,-0.107368583
ITG,Isole,27/04/2019,281.9757546,287.132387,2.77E-04,2.520809733,-2.309899829
ITI,Centro (IT),27/04/2019,280.7016722,285.6839565,2.89E-04,1.431590849,0.461176756
ITH,Nord-Est,27/04/2019,277.3285,283.7818364,0.001855705,0.837694613,0.166882659
ITC,Nord-Ovest,28/04/2019,272.81018,281.0091195,0.001484486,0.441694775,-1.183077691
ITF,Sud,28/04/2019,280.7315054,285.7245546,7.66E-04,1.946346938,1.177847281
ITG,Isole,28/04/2019,280.5438812,286.4695699,7.95E-06,3.210618639,-1.390828233
ITI,Centro (IT),28/04/2019,280.9545829,284.5986586,0.005172214,0.575549915,0.71844442
ITH,Nord-Est,28/04/2019,276.6205604,280.2340706,0.018260519,-0.146197488,-1.407360928
ITC,Nord-Ovest,29/04/2019,273.2942964,280.3259741,0.001328927,0.200335364,-0.466201833
ITF,Sud,29/04/2019,280.0648181,284.1843791,0.006965204,1.621458648,0.736653846
ITG,Isole,29/04/2019,279.9572763,286.153909,2.78E-05,3.33143244,-1.219850612
ITI,Centro (IT),29/04/2019,279.1132289,282.0539536,0.006416366,0.039825063,-1.458527373
ITH,Nord-Est,29/04/2019,275.5313326,279.5068325,0.007074302,0.465643162,-1.092156682
ITC,Nord-Ovest,30/04/2019,275.434456,282.7794959,1.78E-04,0.56855473,-0.100325117
ITF,Sud,30/04/2019,278.4979914,283.6385105,0.001318106,1.57304999,-0.162227687
ITG,Isole,30/04/2019,280.2700953,285.6359097,3.27E-04,1.384849058,-0.502402854
ITI,Centro (IT),30/04/2019,279.3108586,284.0093056,0.002117784,1.082169625,-0.688911948
ITH,Nord-Est,30/04/2019,276.3290618,282.1010013,5.24E-04,0.628425799,-0.244514186
ITC,Nord-Ovest,01/05/2019,277.3740979,283.7027706,3.80E-04,0.306807332,0.32318839
ITF,Sud,01/05/2019,279.8813286,284.3328311,0.002728222,0.845167822,-0.230974617
ITG,Isole,01/05/2019,280.7127032,285.9818912,2.84E-04,0.562997153,-0.748419323
ITI,Centro (IT),01/05/2019,280.8805195,285.2348437,0.003077554,0.490454604,-0.365259143
ITH,Nord-Est,01/05/2019,277.4334017,283.9696408,4.03E-04,0.52344197,0.286699223
ITC,Nord-Ovest,02/05/2019,279.4301559,283.120428,0.005006695,0.376151905,0.912259664
ITF,Sud,02/05/2019,280.5992979,285.6336115,5.41E-04,0.920020151,0.430295971
ITG,Isole,02/05/2019,281.6564769,286.8936258,1.03E-04,-0.050226032,0.246814624
ITI,Centro (IT),02/05/2019,280.9695434,285.67609,7.58E-05,0.956734161,1.050819039
ITH,Nord-Est,02/05/2019,279.0606725,284.4270002,0.002669402,0.896893732,1.018907395
ITC,Nord-Ovest,03/05/2019,279.6918734,282.6185071,0.006925607,-0.14138255,-8.69E-04
ITF,Sud,03/05/2019,281.0337925,286.6304626,9.75E-04,0.806025011,1.616845673
ITG,Isole,03/05/2019,282.2975129,287.0718019,0.00247456,-0.742744695,0.778030284
ITI,Centro (IT),03/05/2019,281.9805257,286.1219779,0.002486783,-0.075602269,2.358538191
ITH,Nord-Est,03/05/2019,280.3308657,283.5786684,0.009070606,0.26756704,0.753620358
ITC,Nord-Ovest,04/05/2019,278.407113,282.2312728,0.004595218,0.038281922,-0.071530168
ITF,Sud,04/05/2019,283.3331553,285.4403512,0.009077358,-0.382905365,1.493887035
ITG,Isole,04/05/2019,283.3400654,287.0580293,0.002370058,1.025601123,-1.049686248
ITI,Centro (IT),04/05/2019,282.8161865,285.3068411,0.007375174,-0.070170779,0.508142756
ITH,Nord-Est,04/05/2019,280.6320017,282.9790088,0.010859349,-0.402025058,0.066292167
ITC,Nord-Ovest,05/05/2019,272.0868804,278.1756276,0.012218882,0.005980835,-1.959583189
ITF,Sud,05/05/2019,281.0969881,285.2190825,0.003330606,2.653081526,1.36602146
ITG,Isole,05/05/2019,278.9462718,285.2790098,0.001081231,5.827576978,-1.639559795
ITI,Centro (IT),05/05/2019,279.9049834,282.4629216,0.015708499,0.270561257,0.820985598
ITH,Nord-Est,05/05/2019,275.0992552,278.017194,0.030558626,-0.942259139,-2.215228185
ITC,Nord-Ovest,06/05/2019,271.5668408,280.147256,2.12E-04,0.282592378,-0.396323674
ITF,Sud,06/05/2019,278.433977,282.2982589,0.00826392,2.47654862,-0.705902715
ITG,Isole,06/05/2019,277.0680873,284.4734351,5.68E-04,4.893295535,-1.900890068
ITI,Centro (IT),06/05/2019,276.8373658,281.8902183,0.003971536,-0.26182299,-2.713148939
ITH,Nord-Est,06/05/2019,272.8971486,279.6015117,0.001784442,0.480922477,-0.504333555
ITC,Nord-Ovest,07/05/2019,275.2192358,281.0845327,1.91E-04,-0.164850385,0.561989868
ITF,Sud,07/05/2019,276.8114842,283.2599203,1.12E-04,1.481555715,-2.008577637
ITG,Isole,07/05/2019,278.9315233,285.2293509,4.62E-05,1.134212325,-0.833427297
ITI,Centro (IT),07/05/2019,277.5015399,283.5736429,7.69E-06,0.494094111,0.061277651
ITH,Nord-Est,07/05/2019,275.1076906,280.7294658,5.23E-04,-0.127084896,0.632155811
ITC,Nord-Ovest,08/05/2019,278.6432455,280.6237618,0.013945178,-0.752036924,0.358205227
ITF,Sud,08/05/2019,279.5062731,285.1735522,1.18E-06,0.67889658,0.837470889
ITG,Isole,08/05/2019,280.8223244,287.3655193,4.17E-06,-0.332037907,1.678724246
ITI,Centro (IT),08/05/2019,279.7489241,284.6546993,5.53E-04,-0.072569269,2.088694447
ITH,Nord-Est,08/05/2019,278.3190166,281.6282514,0.004359058,-0.007101818,0.987660696
ITC,Nord-Ovest,09/05/2019,278.3780873,282.7566325,0.003096401,0.284251541,-0.088637193
ITF,Sud,09/05/2019,282.0046155,287.0313863,7.81E-04,1.203719888,1.937201033
ITG,Isole,09/05/2019,283.0910906,289.2938454,1.72E-04,2.063529335,0.584703276
ITI,Centro (IT),09/05/2019,282.604433,286.1724839,0.006141971,0.631627246,1.398104035
ITH,Nord-Est,09/05/2019,279.5590592,283.1935718,0.007356664,0.253318795,0.339476666
ITC,Nord-Ovest,10/05/2019,279.9680265,284.4894429,9.43E-04,-0.222577662,0.242139033
ITF,Sud,10/05/2019,283.4553155,287.4196322,6.01E-04,0.796047671,-0.086821261
ITG,Isole,10/05/2019,282.0890847,289.5899478,2.73E-05,1.290244632,-0.730681623
ITI,Centro (IT),10/05/2019,282.3935357,286.6214088,4.48E-04,0.974426146,0.42371379
ITH,Nord-Est,10/05/2019,280.9536453,284.5809257,0.00151364,-0.174478368,0.398694357
ITC,Nord-Ovest,11/05/2019,280.4207119,283.8228209,0.005365094,0.12139209,0.24500999
ITF,Sud,11/05/2019,283.1507096,288.1815976,8.67E-05,0.615217088,0.820364835
ITG,Isole,11/05/2019,283.4710835,290.2414928,7.93E-04,1.139157369,-0.049951934
ITI,Centro (IT),11/05/2019,282.7266,287.0832076,0.001584648,0.378054505,1.569577943
ITH,Nord-Est,11/05/2019,281.6813425,284.6827233,0.012337686,0.141628024,0.503409217
ITC,Nord-Ovest,12/05/2019,274.087842,282.4802744,0.001623317,0.373309876,-1.958610393
ITF,Sud,12/05/2019,283.3786838,285.6711839,0.015625809,0.341202177,1.162913989
ITG,Isole,12/05/2019,281.4526146,287.6496633,0.002254735,3.544213676,-1.396551573
ITI,Centro (IT),12/05/2019,282.6252419,285.1517331,0.021264163,-0.807381291,-1.738819419
ITH,Nord-Est,12/05/2019,278.288119,281.2832207,0.019207191,0.10545375,-2.300410533
ITC,Nord-Ovest,13/05/2019,275.6988907,284.0742068,1.38E-04,-0.033478194,-0.960569677
ITF,Sud,13/05/2019,281.6108831,284.9098571,0.009451704,-0.620948611,-1.050748926
ITG,Isole,13/05/2019,281.9016579,285.7410348,0.006663629,0.365830892,-2.307221015
ITI,Centro (IT),13/05/2019,281.1097071,284.2031102,0.012932462,-2.213146538,-3.585367829
ITH,Nord-Est,13/05/2019,276.8353642,282.368889,0.005226367,-0.313473063,-1.725700793
ITC,Nord-Ovest,14/05/2019,276.6244657,283.1039099,0.002280446,-1.05599267,-0.216255656
ITF,Sud,14/05/2019,281.4342419,284.2144797,0.010544534,0.54839206,-1.520112506
ITG,Isole,14/05/2019,282.0320351,286.3249963,0.003705615,0.214367634,-1.969214805
ITI,Centro (IT),14/05/2019,277.98121,283.725496,0.002418959,-2.078131143,-2.976004662
ITH,Nord-Est,14/05/2019,274.0240705,281.6707566,6.19E-04,-1.368386824,-0.680185356
ITC,Nord-Ovest,15/05/2019,274.9310578,281.1138247,0.002884774,-0.404002189,-0.369312973
ITF,Sud,15/05/2019,280.6439369,283.540514,0.006883844,-0.352395133,-0.591484714
ITG,Isole,15/05/2019,281.3532353,284.9959684,0.004687028,0.613722164,-0.630837319
ITI,Centro (IT),15/05/2019,277.3768815,281.7158053,0.004896423,-1.500116343,-1.924479152
ITH,Nord-Est,15/05/2019,275.5340515,279.8380921,0.002533253,-0.173568782,-1.024396255
ITC,Nord-Ovest,16/05/2019,277.4829145,282.4668947,0.001644498,-0.410243315,0.139734255
ITF,Sud,16/05/2019,281.9086158,284.4483776,0.006254643,-0.820276136,-1.07844202
ITG,Isole,16/05/2019,281.026493,285.7156084,0.007263405,0.718985962,-1.335625064
ITI,Centro (IT),16/05/2019,279.7914247,284.3865833,1.95E-04,-0.26728634,-1.059737031
ITH,Nord-Est,16/05/2019,277.8753009,282.3750335,0.001288116,-0.34505375,0.13325603
ITC,Nord-Ovest,17/05/2019,279.4514841,282.6064591,0.007654907,-0.925752745,-0.18062353
ITF,Sud,17/05/2019,282.355741,286.2213849,3.76E-04,-0.39598231,0.604504323
ITG,Isole,17/05/2019,282.9824835,287.2469187,4.51E-04,-1.199910337,2.241312691
ITI,Centro (IT),17/05/2019,281.8359215,286.1265722,0.001311464,-0.865186274,1.061746661
ITH,Nord-Est,17/05/2019,279.7245539,283.5130799,0.001807753,-1.20537992,0.353959133
ITC,Nord-Ovest,18/05/2019,280.2826747,282.1472308,0.012750605,-0.199164878,-0.847033494
ITF,Sud,18/05/2019,283.6182581,287.0925692,0.002874189,-0.296064298,2.072279611
ITG,Isole,18/05/2019,284.1955071,287.9614232,0.001577252,1.390755703,0.070361023
ITI,Centro (IT),18/05/2019,283.9516433,286.1211345,0.013696384,-1.167565178,1.170787346
ITH,Nord-Est,18/05/2019,281.3845231,283.2632859,0.014509434,-1.543332757,-0.860395098
ITC,Nord-Ovest,19/05/2019,280.9229382,282.5033201,0.011032037,0.173943992,-0.161000083
ITF,Sud,19/05/2019,283.0633317,286.8424845,0.002911091,1.501595116,1.112520548
ITG,Isole,19/05/2019,282.5958843,287.4800629,0.001769203,2.617974713,-0.266477655
ITI,Centro (IT),19/05/2019,283.5384346,285.1980106,0.012704518,0.643375259,0.858423603
ITH,Nord-Est,19/05/2019,282.3133272,283.8297249,0.014168489,-0.364892325,-0.199179923
ITC,Nord-Ovest,20/05/2019,281.1456384,283.4311818,0.008652054,0.378542552,0.573822583
ITF,Sud,20/05/2019,281.6030707,286.1067101,0.003549186,1.75318002,1.670514024
ITG,Isole,20/05/2019,282.6368929,286.9668336,0.003865809,2.974037989,0.293665123
ITI,Centro (IT),20/05/2019,282.6116028,285.3286007,0.005798811,0.402640304,2.047390084
ITH,Nord-Est,20/05/2019,281.564528,283.5768351,0.011491053,0.903245311,0.897448708
ITC,Nord-Ovest,21/05/2019,281.2153529,285.5015496,0.001479726,0.556015742,0.586120555
ITF,Sud,21/05/2019,282.6595693,287.0126156,0.00146769,2.107289889,1.380324849
ITG,Isole,21/05/2019,282.4963153,288.1518823,8.54E-05,1.780687152,0.097860882
ITI,Centro (IT),21/05/2019,283.711784,286.7772026,0.002087617,0.743518752,1.784749078
ITH,Nord-Est,21/05/2019,281.8704734,285.2857804,0.004469821,0.848001626,0.897790756
ITC,Nord-Ovest,22/05/2019,281.6181962,286.1020254,0.001772983,0.206091219,0.305223748
ITF,Sud,22/05/2019,282.4350769,287.7668129,6.31E-04,1.325259025,0.474767929
ITG,Isole,22/05/2019,282.5407266,289.0817241,2.83E-04,1.386417526,-0.070194298
ITI,Centro (IT),22/05/2019,283.8607139,287.2952339,0.002228442,0.267283513,1.192125108
ITH,Nord-Est,22/05/2019,282.6418405,286.1657323,0.003716781,0.40449809,0.176639317
ITC,Nord-Ovest,23/05/2019,282.0787038,286.5837573,5.96E-04,0.244669712,0.358997462
ITF,Sud,23/05/2019,283.3824143,287.6169058,0.002989348,1.09183471,-0.397568776
ITG,Isole,23/05/2019,283.0882704,289.368559,1.72E-04,1.529786027,-0.779572527
ITI,Centro (IT),23/05/2019,284.6984272,287.9165195,0.002470287,0.64029412,0.091114572
ITH,Nord-Est,23/05/2019,282.5781925,287.0750967,0.001096028,0.197150914,0.059752274
ITC,Nord-Ovest,24/05/2019,282.8113722,286.7899669,0.001842539,0.125734725,0.267090498
ITF,Sud,24/05/2019,283.9283485,288.3485491,0.001041448,1.275014688,-0.113192253
ITG,Isole,24/05/2019,283.1151538,290.0325637,2.61E-05,0.057698969,-0.154198916
ITI,Centro (IT),24/05/2019,284.9867396,288.3396402,9.25E-04,0.579130817,0.40443058
ITH,Nord-Est,24/05/2019,283.3327437,287.7950519,0.001730846,0.021696266,0.226673739
ITC,Nord-Ovest,25/05/2019,283.5505549,286.3735516,0.007443427,-0.023777251,0.039000031
ITF,Sud,25/05/2019,284.6706277,289.3799058,0.001781056,-0.1622818,0.665591921
ITG,Isole,25/05/2019,284.8257588,289.3574793,0.007778297,-1.941516396,0.263629995
ITI,Centro (IT),25/05/2019,285.6296487,288.911844,0.002332098,-0.043456152,0.633047424
ITH,Nord-Est,25/05/2019,284.5505365,287.5683347,0.007599302,-0.148777752,-0.030468214
ITC,Nord-Ovest,26/05/2019,282.877462,286.4498101,0.004027792,-0.279879921,-0.615001697
ITF,Sud,26/05/2019,285.7920315,288.2167206,0.010763568,-1.90962269,0.670560843
ITG,Isole,26/05/2019,286.0763462,288.2294576,0.017571444,-1.967147105,-0.033793729
ITI,Centro (IT),26/05/2019,286.5435889,288.0362189,0.01160687,-1.111122446,-0.560737314
ITH,Nord-Est,26/05/2019,284.0835676,287.1882429,0.005697103,-1.098327048,-0.271246986
ITC,Nord-Ovest,27/05/2019,283.3429604,285.2095486,0.008533726,-0.281041146,-0.562794356
ITF,Sud,27/05/2019,286.1304545,288.562166,0.011920827,-1.434953346,2.199617692
ITG,Isole,27/05/2019,286.2187792,288.4035057,0.009944971,1.429634143,0.105728957
ITI,Centro (IT),27/05/2019,286.3515225,288.5922844,0.011877467,-1.139801799,-0.563376788
ITH,Nord-Est,27/05/2019,284.1721427,285.4782086,0.012380069,-1.236710076,-0.928799307
ITC,Nord-Ovest,28/05/2019,282.7650876,285.2341841,0.010317765,0.491092022,-0.199322323
ITF,Sud,28/05/2019,285.8402782,288.8152752,0.005312688,1.113755776,1.610491087
ITG,Isole,28/05/2019,285.8903188,289.1737816,0.001063198,3.670658188,0.020188044
ITI,Centro (IT),28/05/2019,286.225361,288.3395772,0.0099054,0.673566105,1.019310848
ITH,Nord-Est,28/05/2019,283.9317446,286.0178304,0.017395454,0.435277767,-0.222576148
ITC,Nord-Ovest,29/05/2019,278.6940891,285.0512163,0.003022808,0.124481698,-0.668263262
ITF,Sud,29/05/2019,284.2682669,288.529118,0.003713955,1.63559464,1.663266514
ITG,Isole,29/05/2019,284.1631942,288.6278484,8.03E-04,3.182201417,-0.156406042
ITI,Centro (IT),29/05/2019,284.4162755,287.0934598,0.009951797,-0.168893114,0.422948823
ITH,Nord-Est,29/05/2019,281.0254934,283.5420778,0.019413535,0.084879484,-1.4836918
ITC,Nord-Ovest,30/05/2019,279.7043392,286.0684576,4.62E-04,-0.385831406,-0.198116133
ITF,Sud,30/05/2019,283.5021293,287.5269947,0.003522626,0.723021958,-0.486728514
ITG,Isole,30/05/2019,283.6622051,288.579468,2.91E-04,0.77067771,-0.714164486
ITI,Centro (IT),30/05/2019,283.6364848,286.9524257,0.004082274,-0.671194218,-1.489040144
ITH,Nord-Est,30/05/2019,280.8306889,285.3323887,0.001512699,-0.462431025,-0.400707088
ITC,Nord-Ovest,31/05/2019,281.4326311,287.3676744,5.30E-05,-0.141788867,-0.135202086
ITF,Sud,31/05/2019,282.929379,287.3643357,0.001841283,0.99193322,-1.98561593
ITG,Isole,31/05/2019,283.9414313,289.2161817,1.51E-04,-0.006416329,-1.206304932
ITI,Centro (IT),31/05/2019,282.1089844,288.040979,9.92E-04,-0.611777203,-1.736025265
ITH,Nord-Est,31/05/2019,280.6200502,287.097791,9.91E-05,0.282389611,-0.409001033
ITC,Nord-Ovest,01/06/2019,283.0040181,289.23644,9.30E-05,0.197414575,-0.018263662
ITF,Sud,01/06/2019,283.5383196,287.7088209,0.0058674,1.110512648,-1.493033898
ITG,Isole,01/06/2019,284.058346,289.35623,0.001444606,0.027554164,-1.015610161
ITI,Centro (IT),01/06/2019,282.9743107,289.8036142,3.61E-04,0.042596717,-1.917019463
ITH,Nord-Est,01/06/2019,282.0700456,289.4102159,4.43E-05,0.552926196,-0.404957481
ITC,Nord-Ovest,02/06/2019,284.3909941,290.6789352,2.56E-04,0.074816115,0.201887921
ITF,Sud,02/06/2019,285.0317568,288.5857312,0.007423498,0.755019313,-0.673465497
ITG,Isole,02/06/2019,284.4633594,290.2825761,2.44E-04,1.010783338,-0.900638826
ITI,Centro (IT),02/06/2019,285.6937523,291.6015488,9.74E-04,0.174441432,-1.397159545
ITH,Nord-Est,02/06/2019,284.5035989,291.0199632,7.15E-04,0.037368852,-0.028997645
ITC,Nord-Ovest,03/06/2019,285.4029629,291.3607453,4.14E-04,0.100252078,0.312944104
ITF,Sud,03/06/2019,285.8695287,289.9596868,0.001511596,1.433115167,-0.349563545
ITG,Isole,03/06/2019,284.9580911,291.9980194,4.68E-05,0.685405206,-0.57011164
ITI,Centro (IT),03/06/2019,286.9825253,292.0749447,8.22E-04,0.81768645,-0.429227809
ITH,Nord-Est,03/06/2019,286.0607233,291.5621489,9.02E-04,-0.03031947,0.004656201
ITC,Nord-Ovest,04/06/2019,285.9510679,291.299176,0.001679604,-0.006547911,0.476075285
ITF,Sud,04/06/2019,286.9565916,291.0411958,0.002189503,0.866660279,-0.007977587
ITG,Isole,04/06/2019,285.2038162,293.1690632,3.75E-05,-0.140628352,-0.166014404
ITI,Centro (IT),04/06/2019,286.9198339,292.2454735,3.83E-04,0.750145246,0.236689322
ITH,Nord-Est,04/06/2019,286.6572165,291.8490458,0.001395097,0.094885518,0.294785397
ITC,Nord-Ovest,05/06/2019,285.2374455,290.6490511,0.002719734,-0.231463532,0.685679497
ITF,Sud,05/06/2019,287.8243086,292.0012171,0.001314126,0.474871593,0.752606964
ITG,Isole,05/06/2019,284.8334595,293.8668231,8.70E-06,-0.678103768,1.214600614
ITI,Centro (IT),05/06/2019,286.6137335,292.3107018,4.11E-05,0.301598524,1.144704264
ITH,Nord-Est,05/06/2019,286.1928355,291.1984554,0.00191293,0.072301339,0.635363388
ITC,Nord-Ovest,06/06/2019,284.5684709,288.6195468,0.004618028,-0.383807681,0.721631278
ITF,Sud,06/06/2019,286.7604262,293.339532,2.25E-05,0.727598999,1.142188583
ITG,Isole,06/06/2019,286.8662785,294.2049966,2.24E-05,0.25997586,0.296041863
ITI,Centro (IT),06/06/2019,287.123136,291.6907513,3.40E-04,0.202827339,1.802399229
ITH,Nord-Est,06/06/2019,285.856053,289.9990057,0.004128782,0.101154859,0.933005194
ITC,Nord-Ovest,07/06/2019,283.5990167,288.7416434,0.002659689,-0.563423868,0.372793411
ITF,Sud,07/06/2019,287.4215044,295.4109551,9.96E-06,0.327872505,0.739958321
ITG,Isole,07/06/2019,287.9076008,296.933379,7.64E-05,-0.780144076,1.106364382
ITI,Centro (IT),07/06/2019,287.3684805,293.3484589,5.17E-06,-0.507393937,1.537559469
ITH,Nord-Est,07/06/2019,285.3830542,290.3134545,4.67E-04,-0.3456843,0.760786207
ITC,Nord-Ovest,08/06/2019,284.4153402,290.3682571,8.80E-04,-0.037823126,0.181546341
ITF,Sud,08/06/2019,287.5767128,297.4735825,6.25E-05,0.902025322,0.165137187
ITG,Isole,08/06/2019,287.3918521,298.0408074,8.20E-05,-0.157732134,-0.288207665
ITI,Centro (IT),08/06/2019,288.5578276,295.1118782,7.94E-07,0.099051498,0.776490717
ITH,Nord-Est,08/06/2019,286.451554,291.9078858,2.57E-04,-0.187807969,0.310744812
ITC,Nord-Ovest,09/06/2019,285.2873254,290.7869299,0.003731189,-0.304501207,-0.469399711
ITF,Sud,09/06/2019,288.1761567,297.7098345,5.21E-04,0.516113065,-0.763702707
ITG,Isole,09/06/2019,285.988035,299.4933249,7.77E-05,-0.944557418,0.412318323
ITI,Centro (IT),09/06/2019,289.4386087,296.635806,4.08E-04,-0.758573795,0.690947246
ITH,Nord-Est,09/06/2019,287.2377096,292.5859012,9.56E-04,-0.9449883,-0.184811099
ITC,Nord-Ovest,10/06/2019,287.1695939,290.3063442,0.02813537,-0.522859774,-0.455947433
ITF,Sud,10/06/2019,288.4926481,297.79425,6.23E-04,0.186855571,-0.323055225
ITG,Isole,10/06/2019,285.8876226,298.2128887,9.36E-05,0.610819201,0.814144672
ITI,Centro (IT),10/06/2019,287.4684689,296.7941202,4.66E-05,-0.954881472,1.511730167
ITH,Nord-Est,10/06/2019,288.3001306,293.0679792,0.003031781,-1.211833949,-0.052096294
ITC,Nord-Ovest,11/06/2019,286.1816602,289.0312965,0.016285926,-0.397107777,0.156123698
ITF,Sud,11/06/2019,287.8657713,297.7933601,3.03E-04,0.392109826,0.801315062
ITG,Isole,11/06/2019,286.1214468,296.9572441,1.94E-05,-0.148826285,0.450390613
ITI,Centro (IT),11/06/2019,288.5362886,295.5817275,1.08E-04,-0.092756325,1.198767606
ITH,Nord-Est,11/06/2019,288.0175033,292.6260407,0.00669319,-0.475088092,0.239314109
ITC,Nord-Ovest,12/06/2019,285.1069291,289.2938897,0.01319269,-0.244413958,0.748617615
ITF,Sud,12/06/2019,287.3055208,298.2229345,2.88E-05,0.092927869,1.470600883
ITG,Isole,12/06/2019,286.0465048,296.3236514,2.28E-05,0.076879681,-0.059578438
ITI,Centro (IT),12/06/2019,288.881032,294.7431065,1.69E-04,0.88302484,0.499769445
ITH,Nord-Est,12/06/2019,288.0248917,292.0550699,0.00888721,0.123463816,0.419782516
ITC,Nord-Ovest,13/06/2019,281.7351889,289.245878,1.95E-04,-0.057738177,0.351175429
ITF,Sud,13/06/2019,289.1859787,297.0889768,5.04E-06,0.376825386,-0.349662639
ITG,Isole,13/06/2019,287.3227054,296.8509944,1.03E-06,-1.341506453,-0.321355285
ITI,Centro (IT),13/06/2019,286.1612003,294.9513253,6.82E-07,0.434030027,-0.152994179
ITH,Nord-Est,13/06/2019,283.1656324,291.956279,2.38E-04,0.572482132,0.597682845
ITC,Nord-Ovest,14/06/2019,283.816657,291.1755906,0.002907056,-0.454814074,-0.477590068
ITF,Sud,14/06/2019,288.0973909,298.3656641,1.11E-05,-0.07080648,-0.627669259
ITG,Isole,14/06/2019,287.4322502,298.6928773,1.49E-04,-0.797416408,0.848905291
ITI,Centro (IT),14/06/2019,288.8393366,297.7555831,4.60E-05,-0.915237161,1.004818297
ITH,Nord-Est,14/06/2019,285.1855408,293.4989505,8.52E-04,-0.879742425,-0.024469532
ITC,Nord-Ovest,15/06/2019,286.7200389,291.2349202,0.002752546,0.314866005,0.158447483
ITF,Sud,15/06/2019,288.991365,298.7867298,6.93E-04,1.013112541,0.045174764
ITG,Isole,15/06/2019,288.4169078,297.7547123,1.81E-04,1.052068178,-0.653011084
ITI,Centro (IT),15/06/2019,289.7668608,296.1528228,2.36E-04,1.056145146,0.539694323
ITH,Nord-Est,15/06/2019,288.0444584,293.9713854,0.001875445,0.425890822,0.369768675
ITC,Nord-Ovest,16/06/2019,284.8811189,291.6388058,3.48E-04,0.565087858,-0.255469235
ITF,Sud,16/06/2019,289.4752056,296.9496223,1.03E-04,1.078395665,-0.4952694
ITG,Isole,16/06/2019,287.6809172,296.7850314,6.77E-05,0.508447399,-0.9582671
ITI,Centro (IT),16/06/2019,288.3499962,294.7997304,2.01E-05,1.180672691,-0.300297699
ITH,Nord-Est,16/06/2019,286.280186,293.3012631,0.001296982,0.595732442,-0.398330954
ITC,Nord-Ovest,17/06/2019,285.7588378,292.2701628,0.001098956,-0.398290779,-0.575635199
ITF,Sud,17/06/2019,288.2503101,296.1113691,5.44E-04,0.480361195,-0.336500209
ITG,Isole,17/06/2019,287.3470784,295.9552287,2.62E-04,0.105368912,-0.390937498
ITI,Centro (IT),17/06/2019,289.5046764,294.7470963,0.00150922,0.021563326,-0.971403284
ITH,Nord-Est,17/06/2019,286.695272,293.4224574,0.001593591,-1.053349668,-0.705497957
ITC,Nord-Ovest,18/06/2019,287.4631923,292.6659843,0.002826806,0.038827758,-0.249639785
ITF,Sud,18/06/2019,289.1998098,295.9233212,0.001281613,0.246274198,-0.508415849
ITG,Isole,18/06/2019,288.04312,296.2445506,1.41E-04,0.172563739,-0.37981383
ITI,Centro (IT),18/06/2019,289.4158811,295.6266751,5.18E-04,0.237346839,-0.432760597
ITH,Nord-Est,18/06/2019,287.6226621,293.675562,0.002229215,-0.330093602,-0.116015319
